user_id,price
--000--,402.7700000000001
--ace--,166.81999999999996
--ionex--,109.91999999999997
-2SV-vuLB-Kg,437.49000000000035
-404PageNotFound-,1514.3100000000004
-AnimeIsMyThing-,1199.4300000000003
-Azsael-,2461.679999999994
-Beave-,54.95
-Encore-,287.7800000000001
-GM-Dragon,822.4700000000003
-I_AM_EPIC-,129.94000000000003
-JT,229.86000000000004
-Kenny,1563.1200000000006
-KillZone-,1225.2800000000004
-Mad-,3680.1799999999735
-Naughty-,482.75000000000017
-PRoSlayeR-,2540.329999999994
-SEVEN-,3641.0399999999768
-SatansLittleHelper-,323.78000000000003
-Thyme-,519.6800000000002
-Ultrix,1467.6800000000005
-Uplink-,1516.1700000000005
-Zovix-,224.87000000000003
-_PussyDestroyer_-,360.6800000000002
-_skIzZ_-,374.8100000000001
-fastrvrs-,195.89
-iBubble,127.87999999999995
-kainey9777,1027.5300000000002
-xKyox-,195.85
0-3-0,1639.9400000000007
00000000000000000001227,1072.2800000000004
00000003010,331.7000000000001
0000FF,144.90999999999997
000Infinity000,109.97
001000111000111000010,753.4000000000003
001002130882,14.99
001010001,325.8100000000001
0041287,144.92
00454211432342,137.88
005577,2926.2499999999895
00690069006900,801.3500000000005
0071945,4970.799999999961
007james_bond,2128.5999999999995
007thesilence,596.6700000000002
00810cccyyykkk,19.98
008port,418.6700000000001
0099654321891111,188.86
00True,302.86000000000007
00nana,29.979999999999997
01001000-01101001,1338.2100000000005
010607,220.80000000000007
011000100001000111,851.3100000000003
011011010111001000101110,101.87999999999998
011111135489484797,29.979999999999997
01120477677,233.88000000000005
0112937783,434.8000000000001
01189958889189157253,1869.740000000001
0118999881999119,1314.9400000000007
01221733,563.6000000000001
0136849195,133.91
01398279857934,14.99
018302,507.6700000000002
01shan,24.98
0212030,104.94999999999999
022899,1163.3800000000003
0248359,223.88000000000002
0271975108,694.6700000000002
0305089,587.5500000000003
03092002,255.89000000000004
03375616256,9.99
0402593613,19.98
04061993,1019.3000000000009
04092013,622.0800000000003
041112016,1379.2600000000004
0412734634,59.96
0412827540,149.89999999999998
042153100,1547.2100000000005
0421874858,342.79000000000013
04280122,1265.1500000000003
0432-026-no,79.92999999999999
04536829290339393838,130.89
0468313256,99.87999999999998
0488456,249.86000000000004
05041129,138.89
05461025,560.5900000000001
05511301,1582.720000000001
05zhehan,89.94999999999999
066600,468.80000000000007
0700464574757,383.72000000000014
07846813956825,1156.3100000000004
0814551,176.88
0827777,0.99
0854029092,19.99
0862770364,148.92000000000002
0896398616,1124.6800000000005
0898786879898,69.96
08alross,4160.639999999973
0903512455,199.85
09106,1212.0700000000006
091263,3098.5899999999842
092982943,94.92999999999999
0935659130,471.7500000000001
094553552,694.5400000000002
095732,179.86
095843067,2705.569999999991
098765432108642,179.91
09876543231,215.83000000000004
098766catdogbnmnnn,227.84000000000003
09895749373554,345.7400000000001
0996633,606.6900000000002
0FI3MWAJS2849023N,336.7700000000001
0fficiaIfIaw,38.97
0nlyb0nes,224.91000000000003
0rangeZ3r0,143.88
0x0B00B135,505.6100000000002
0x426F,1733.8200000000008
1-800-Invisible,5846.979999999941
10000000thVisitor,1105.1800000000005
1000000sdsd,59.959999999999994
100011101011,347.8400000000001
1000jaus,642.6400000000002
1001101001110101,3403.599999999979
100355,524.6600000000002
10051997,1254.1600000000005
10101010101010109,3769.0699999999747
101010101111,382.80000000000007
101010102,70.93
1010102,223.85000000000005
101013483181348,14.99
1010231464,44.97
1011001,1228.1600000000005
1011010101101101010101,644.5200000000002
1011012001,49.96
101316,254.84000000000003
1016523030,0.0
101676057,270.86
10197226,276.73000000000013
101thegreenguy,1277.5900000000006
102547508,24.979999999999997
102598615,166.85
1032165460,64.95
1052218979baidu,242.86000000000004
10817,339.7900000000001
109284293753647,1842.9000000000008
10936543792,1038.2400000000005
10948278193,69.96
109leonidas,1841.8600000000008
10Degree,1323.0400000000006
10gp,169.89000000000001
10outof10matee,604.6200000000001
10oyard,209.88000000000002
11010011011,1617.9900000000007
1101167413,533.6500000000002
110211021,488.6200000000002
110321565469,822.9800000000004
1103703132946,727.5400000000003
111190869,803.5500000000003
111222333222111,279.82000000000005
111222333444555666888,580.6800000000002
11123xxx3122,59.95
11124,445.70000000000016
11141995,571.5700000000002
111s,2286.2099999999964
111zerosen,419.5200000000002
1122305938,2394.7399999999943
11345678,252.85000000000005
113595,1064.4000000000003
1136579070,686.5900000000003
11464789,306.7800000000001
11567jj,466.7400000000001
1163321,361.81000000000006
117007,129.92
117331,346.7400000000001
117a2,119.92999999999998
117arbiter,1665.4800000000007
11925219096,727.6000000000001
119922883377446655123456789,268.81000000000006
11XGX,2705.2999999999915
120445,935.7700000000004
120488700,264.92
12110604,194.89000000000004
1212343456567878909,340.82000000000005
12123871234989120,147.88
12125,1352.1600000000005
1214551565454556,0.0
121478,1634.1800000000005
12223536,2115.869999999999
122249_700b,318.7400000000001
122799,54.97
123123123131231231,295.87000000000006
12312312332123,210.85000000000005
12312341244123,524.7600000000001
1231343263534243534,540.6500000000002
123232343432555686888554456555,628.6600000000002
1232999,732.6700000000002
12332165478953761,763.5100000000003
1233451231252123,204.91000000000003
1233zaazen,390.80000000000007
12341008,14.99
12341846,301.7700000000001
1234321115,524.6800000000001
1234455565,19.99
12345123456,312.82000000000005
1234567124567,444.7500000000001
12345676543456789098543,442.70000000000016
1234567810132,144.85
123456787654329,1587.9100000000005
12345678901234567890123456567890,2874.359999999989
1234567890192837465,865.5100000000002
1234567890qweccrtht,377.79000000000013
1234567890qwertyuiop,34.98
12345678910123,4.99
12345678910a,1168.3900000000003
1234567898354127873,44.95
123456789874561232145678,2852.079999999988
123456789_Kappa,410.25000000000017
123456789diamond987654321,705.5300000000003
1234567io9872345678765432,1361.0700000000006
12345gh,204.92000000000004
1234865654,463.6400000000002
1234derpaa,434.73000000000013
12391939123,839.8900000000003
12398uf8jg21390,312.77000000000004
12399017,160.83
123abccba,1035.4000000000003
123amazing123,320.8400000000001
123curssin123,409.8100000000001
123franz789,54.97
123joshua321,945.2900000000005
123repulseMe,1097.2400000000005
1242163634531636,9.98
12435674325tyughnb,480.7200000000002
12435gg,487.6800000000001
124653tf,129.97
124681,19.99
1249012512908890112890,750.0700000000003
12524,298.8000000000001
12536475869trhgsdf,559.4600000000003
12549,228.87000000000006
12779,797.4700000000004
128463821947,69.97
12874175635ELITE,4.99
128bitbit,144.9
1294120970512,515.6700000000002
129874182,1775.6600000000008
12DeAgostoAs12HRSe26MIN,280.7800000000001
12_gauge_org,292.88000000000005
12das,44.96
1300655506nigga,312.72000000000014
13012,1357.2000000000005
131312,1742.8300000000006
1313Lcf,2007.8500000000008
131467132,453.7600000000001
13199708,1903.8900000000008
1321742413,243.84000000000003
132413244231,376.7600000000001
13272310,84.97
13371337133713337,144.96
133742069174,1033.5000000000002
1337666133766613376661337,1397.1300000000006
133774553644535355354,9.99
1337Akraken,1153.3400000000004
1337_K_REW,84.95
1337_Speak,2630.1299999999906
1337hunter,618.4000000000003
1337leetSloth,39.97
1337lolroflmao,1961.7900000000009
1337mlg,495.5400000000003
1337putin,1834.0200000000004
1343534566,227.85000000000002
13457856281,317.7600000000001
134679jc333,64.95
135781,913.4400000000003
1373648137417,1623.9500000000007
137731251236671466147,5294.20999999996
13971397,2844.409999999989
1398199813,9.99
13lazer,5578.279999999954
13omadragon,224.88000000000002
13salva,598.6100000000002
1408129010,244.89000000000001
142331415,1715.640000000001
14372193,344.81000000000006
143865,419.7600000000001
1440454,638.5800000000003
144289919655093823,512.6300000000002
1452221660414,1689.9300000000005
145578,1030.9500000000003
1456237,412.7400000000001
1457184935981,172.88000000000002
146847798098,49.97
14725836900,134.91
14747,1896.570000000001
147532984,924.5000000000003
147751,202.86
14789633698741,4572.109999999966
148203604,0.0
150010792,156.84
150230,1886.600000000001
1513412123111331,147.85
151995,134.91
1522188745,547.6200000000001
1540359,75.96
154352,444.72000000000014
1546328127418,329.88000000000005
154930493,427.8200000000001
15511551,1123.0900000000006
155754572,114.92999999999998
15632897,3256.089999999985
157645,4856.69999999995
15832789427,1090.4800000000002
1591240764,377.0000000000002
15934,1699.1200000000006
159zse159,5034.749999999958
1607426135,39.96
1626466724893520,584.6800000000002
16362426247,528.6000000000003
16395,59.959999999999994
16538,2497.7199999999943
16748438,274.88000000000005
169420666,327.7300000000001
17-04-2000,557.6700000000002
17101710,1467.8200000000006
1711338513531,210.85000000000005
171516,1561.9600000000007
1726432,189.96
17291799,154.92000000000002
172954833,0.0
173902,9.99
1739902091026,266.8
174561864923145,457.7100000000001
174gamecuman700kngkakak,1329.200000000001
17731773,310.71000000000015
177652,494.76000000000005
17829463213,424.80000000000007
1800-Ricohut,1019.3100000000005
1800FkMyVajj,14.99
18023009,14.99
180577,583.5800000000003
18082001,685.2700000000004
18228272828,1637.1100000000006
182748927838783778382,120.89999999999998
182828282,484.70000000000016
18283848,976.4900000000004
18481,2134.779999999999
1850172512752815,147.41
18504965711,1046.4400000000003
1859082899,68.94999999999999
1870380085,298.7900000000001
1873410337,384.82000000000005
1875489156748,386.73000000000013
187625,395.6200000000002
18855881,3013.1399999999876
1889999999999999,249.91000000000005
19-20-5-20-27-5-18,154.88
1920410,1099.4200000000003
19210801,220.85000000000008
1922001,510.10000000000014
1930234,591.6900000000002
19365,1421.1500000000005
19372250,1963.8900000000008
1937648259137856lkjnoik,44.96
1944086851,64.95
1947CARROTS,104.92999999999999
194847383,954.3200000000004
1956aa1,1587.4200000000005
195862,625.6400000000002
19702316748,942.3000000000004
19820182123,169.94000000000003
1994dbc,2084.72
1997-07-06_J077,29.979999999999997
19990923,229.90000000000003
199A,138.91
19te_Polska,984.4200000000004
1BUCK80,329.86000000000007
1GN33L,224.88000000000002
1MLG2U,350.57000000000016
1NFR33,1943.9000000000008
1R1M1,323.7400000000001
1UK33Y,359.7800000000001
1_Taipan,361.83000000000004
1a1u14,365.74000000000007
1dog636,1042.2300000000005
1epicninja,994.4300000000004
1iam1iam1iam,804.6900000000002
1jamesn4,930.4000000000004
1qaz2wwx010,44.97
1silentsniper1,3637.869999999978
1snap,1978.5200000000011
1stBLUE-COW,342.7700000000001
1stpionpaul,2066.6900000000005
1sttperson,379.7700000000001
1v1meguy,3240.7699999999845
1v1meinclubpenguinscrub,334.81000000000006
1v1mim8,658.5500000000003
2000jtc,688.6500000000002
2001911,9.99
200220006,1835.0100000000007
20041213,19.98
200719917302,799.6100000000002
200px-spy-taunt-laugh,69.94999999999999
2011368123,3115.009999999986
20115011,9.99
205723552,29.979999999999997
2080308,722.4700000000004
2092000666,165.86
210519992016,593.5900000000001
21072013,39.98
211011374,529.7700000000001
21129393,34.97
2114521846341684,149.91
2121312,34.97
2125125126,34.97
212blair212,104.91999999999999
213123123132,460.6600000000001
21321112399,189.91
2139093311,9.99
215251,312.83000000000004
216712138,883.5400000000003
218939137821738213127983,602.6000000000003
219121912191,44.97
21lord21drag,59.97
22109203,672.1000000000003
222081994,310.87000000000006
2222224444555985,204.90000000000003
2222455,1445.8800000000006
2233dog15,265.89000000000004
22491987,307.8300000000001
22502250,877.5600000000003
225544,774.5000000000003
225555,195.89
226rep,159.94
2271531450,89.89999999999998
2293371488,225.29000000000002
23012003,94.93999999999998
231091,2650.579999999992
2311985201258745633313,371.82000000000005
231321455,274.82000000000005
23142433253545,1249.2400000000005
23184798,97.90999999999998
2323534545,1299.0600000000006
233433,22.979999999999997
2342526,624.6500000000002
23434454365463446754546576e45646,756.4500000000004
2345XXXXX,313.7400000000001
234671,149.88
235269,1125.7400000000005
235324234732,255.76000000000013
2364786499,609.5200000000002
23745736,418.79000000000013
2378695,34.98
2390746539217,360.86000000000007
23974656456,714.5500000000003
2398,226.62000000000006
23Batman05,1337.1400000000006
23jesus23,619.6400000000002
24045681579016271,29.97
24101738,59.99
243567890,44.97
2435689,651.5100000000003
2435764824567835,149.9
24453,1105.5000000000002
2448531,387.6200000000002
24532453,1176.2800000000004
24596,819.8100000000005
24681256447,67.94999999999999
246823,265.85
247211,1469.7500000000007
2479742,1355.3300000000004
248392584,30.96
248482,2826.3899999999876
24862345243,696.6400000000002
24902,427.7800000000001
249758,3298.3299999999863
24BallerJK,39.97
24CmRuler,858.5000000000003
25050,905.3500000000003
25061841,170.89000000000001
25230405,989.3900000000003
25231341243,218.84000000000003
2539428377924,822.4900000000004
256565,183.89000000000004
2571,8266.06999999991
259987556434546,1118.6800000000005
25_Years_Since_Freddie,309.81000000000006
26070,475.7300000000001
2608739,24.98
26292919,590.6100000000002
2647891,39.97
2688789326887893,245.88000000000002
269485,3811.539999999974
27073108,1223.3900000000003
27601MCM,304.7800000000001
2768820078,1550.2600000000004
279519365,1103.2800000000002
27dnguyen,226.77000000000007
28019769,2258.689999999998
2826,110.93999999999998
2891723967123,2023.6300000000008
28yelkco,219.84000000000003
29017637452801,496.54000000000025
291129112911291129112911,489.6500000000002
29123,119.92999999999999
2987654235,15.98
29998000,264.83000000000004
2Chill,1194.0600000000006
2Degrees,1138.4300000000003
2EzRogueDH,99.96
2JZEEEEBABY,877.5400000000002
2Lethal,1282.0700000000004
2Ryo2Know,217.85000000000002
2Ta4,3401.219999999978
2ZESTY4ME,420.7500000000001
2cq,9230.619999999873
2d4nk4m3,697.3600000000005
2edgy4youboi,790.4800000000004
2ez2xl,726.4900000000004
2ez4medick,382.74
2fast4u271,256.76000000000016
2g00d4u,100.91999999999999
2greasy,452.51000000000016
2ik4tf,165.85999999999999
2kewl4you,19.99
2lstgun,237.84000000000003
2matoe,150.87
2muchred,1661.8400000000008
2nerdssemvida,187.79
2pacisaliveincuba,3525.3799999999756
2ptwisted,131.94
2red12,1778.9500000000007
2sBs,2482.369999999994
2sd31,170.9
2seggy4um8havalook,54.97
2she,488.57000000000016
2sneaky5u,3141.8499999999863
2spookis,1617.4200000000008
2spooky,3901.959999999977
2unimaginative4u,40.96
2v1meyoucheekyscrub,559.7500000000001
2xDelorean,439.70000000000016
30035115,1353.2700000000004
300799,24.98
30102002,167.32999999999998
3021Daniel,1371.2300000000005
3038070,34.98
3046123,848.6000000000003
305010,882.5200000000003
30699,214.91000000000003
313134,4559.799999999962
314155156915923,248.76000000000008
31456576727471577757175717,39.97
31575,184.80000000000004
317733235,345.73000000000013
317984739321,472.71000000000015
317jim,14.99
318941651,270.81000000000006
3197,467.67000000000013
320RustPro,29.97
3214213216,224.19000000000003
321541,253.81000000000003
3218998529,19.98
3265899423,437.70000000000016
326759263846544,1869.430000000001
329838102,49.96
32bitmaximus,1115.2900000000004
33275,69.95
333333259,129.92999999999998
33334scat,432.7600000000001
333666333111,245.86000000000007
333hab,2440.2799999999943
33442,14.99
334756875,610.4900000000002
34234252sd,49.97
3423523425433425,1553.0900000000006
343221221,586.5000000000001
34324132,596.6800000000002
343574890,226.87000000000006
34383536,117.41999999999999
343rox,190.88000000000002
3456457568,715.5900000000003
34565754,384.8400000000001
3456669133723,49.959999999999994
345675,2276.6699999999964
34568535890075433578,527.7600000000001
34573671264yi,639.5600000000003
345827357205098,199.87000000000003
3496148694969,1664.3800000000008
350176,240.85000000000008
350241,2260.999999999997
352039981386723,384.7700000000001
3523436346,1243.2300000000005
35353534,281.8200000000001
35475,2223.219999999998
3548548564856498484894,1821.8700000000008
3565Jason,179.91000000000003
36033,171.84
360NoScopeMLGBLAZEGirlGamer69,84.93999999999998
360j1mmy,3989.479999999976
3635,374.71000000000015
363997099,59.97
36864,333.7800000000001
369231461278416,819.5500000000003
36_T,3382.5699999999833
373848099,798.5300000000003
37755753,1796.9100000000008
378366354,621.6700000000002
37891266723,1406.1500000000005
380012,213.87000000000006
381644,962.2900000000003
38174962156174513,364.88000000000005
38189307,178.83
387561,237.66000000000003
38927497,8274.179999999904
